# x y r theta psi omega ur utheta ux uy speed
2.5045318001e-01 1.3125694979e-02 2.5079688843e-01 5.2359877560e-02 1.7116651618e-03 6.1673802721e+00 1.2646832164e-01 -2.3748799171e+00 2.5058661263e-01 -2.3650063861e+00 2.3782449110e+00
2.5054953752e-01 1.3130744862e-02 2.5089337817e-01 5.2359877560e-02 1.9407466485e-03 6.1986037488e+00 1.4334151807e-01 -2.3734303287e+00 2.6736081933e-01 -2.3626757095e+00 2.3777548898e+00
2.5065635312e-01 1.3136342830e-02 2.5100034037e-01 5.2359877560e-02 2.1945281840e-03 6.2333161531e+00 1.6202062131e-01 -2.3718298094e+00 2.8593055881e-01 -2.3600997950e+00 2.3773572148e+00
2.5077476189e-01 1.3142548371e-02 2.5111891163e-01 5.2359877560e-02 2.4756540699e-03 6.2719314491e+00 1.8269589242e-01 -2.3700633428e+00 3.0648504545e-01 -2.3572536892e+00 2.3770944529e+00
2.5090602206e-01 1.3149427425e-02 2.5125035194e-01 5.2359877560e-02 2.7870475397e-03 6.3149044280e+00 2.0557695435e-01 -2.3681145664e+00 3.2923275860e-01 -2.3541100812e+00 2.3770209263e+00
2.5105152848e-01 1.3157053093e-02 2.5139605804e-01 5.2359877560e-02 3.1319392855e-03 6.3627456350e+00 2.3089460784e-01 -2.3659656816e+00 3.5440325118e-01 -2.3506391177e+00 2.3772054868e+00
2.5121282733e-01 1.3165506408e-02 2.5155757825e-01 5.2359877560e-02 3.5138987121e-03 6.4160293780e+00 2.5890278211e-01 -2.3635973623e+00 3.8224909297e-01 -2.3468082095e+00 2.3777348762e+00
2.5139163264e-01 1.3174877197e-02 2.5173662894e-01 5.2359877560e-02 3.9368681424e-03 6.4754024871e+00 2.8988062199e-01 -2.3609886646e+00 4.1304795011e-01 -2.3425818321e+00 2.3787177742e+00
2.5158984447e-01 1.3185265039e-02 2.5193511279e-01 5.2359877560e-02 4.4052002074e-03 6.5415943834e+00 3.2413471035e-01 -2.3581169379e+00 4.4710479987e-01 -2.3379213206e+00 2.3802896469e+00
2.5180956908e-01 1.3196780318e-02 2.5215513894e-01 5.2359877560e-02 4.9236986600e-03 6.6154286838e+00 3.6200142169e-01 -2.3549577381e+00 4.8475427646e-01 -2.3327846598e+00 2.3826185128e+00
2.5205314135e-01 1.3209545400e-02 2.5239904547e-01 5.2359877560e-02 5.4976628641e-03 6.6978365847e+00 4.0384939830e-01 -2.3514847449e+00 5.2636313945e-01 -2.3271262724e+00 2.3859117423e+00
2.5232314958e-01 1.3223695931e-02 2.5266942424e-01 5.2359877560e-02 6.1329362118e-03 6.7898722985e+00 4.5008213532e-01 -2.3476696815e+00 5.7233285112e-01 -2.3208968029e+00 2.3904239921e+00
2.5262246296e-01 1.3239382281e-02 2.5296914839e-01 5.2359877560e-02 6.8359587220e-03 6.8927308453e+00 5.0114065421e-01 -2.3434822375e+00 6.2310224220e-01 -2.3140429012e+00 2.3964663471e+00
2.5295426212e-01 1.3256771138e-02 2.5330140289e-01 5.2359877560e-02 7.6138240746e-03 7.0077685293e+00 5.5750623595e-01 -2.3388899917e+00 6.7915023729e-01 -2.3065070023e+00 2.4044166853e+00
2.5332207288e-01 1.3276047283e-02 2.5366971841e-01 5.2359877560e-02 8.4743413187e-03 7.1365264405e+00 6.1970317508e-01 -2.3338583307e+00 7.4099860089e-01 -2.2982271008e+00 2.4147311927e+00
2.5372980372e-01 1.3297415551e-02 2.5407800880e-01 5.2359877560e-02 9.4261014770e-03 7.2807573119e+00 6.8830150337e-01 -2.3283503558e+00 8.0921465242e-01 -2.2891365152e+00 2.4279568239e+00
2.5418178735e-01 1.3321103009e-02 2.5453061271e-01 5.2359877560e-02 1.0478549237e-02 7.4424560142e+00 7.6391961657e-01 -2.3223267652e+00 8.8441388325e-01 -2.2791636334e+00 2.4447443189e+00
2.5468282672e-01 1.3347361370e-02 2.5503233968e-01 5.2359877560e-02 1.1642059863e-02 7.6238938459e+00 8.4722671979e-01 -2.3157456940e+00 9.6726239033e-01 -2.2682316245e+00 2.4658611547e+00
2.5523824606e-01 1.3376469664e-02 2.5558852125e-01 5.2359877560e-02 1.2928021392e-02 7.8276565520e+00 9.3894498469e-01 -2.3085624855e+00 1.0584790184e+00 -2.2562580972e+00 2.4922035297e+00
2.5585394746e-01 1.3408737207e-02 2.5620506760e-01 5.2359877560e-02 1.4348922050e-02 8.0566855929e+00 1.0398512855e+00 -2.3007293540e+00 1.1588370763e+00 -2.2431546730e+00 2.5248061820e+00
2.5653647359e-01 1.3444506886e-02 2.5688853039e-01 5.2359877560e-02 1.5918442650e-02 8.3143215019e+00 1.1507783493e+00 -2.2921948909e+00 1.2691654591e+00 -2.2288264322e+00 2.5648485778e+00
2.5729307723e-01 1.3484158803e-02 2.5764617236e-01 5.2359877560e-02 1.7651553481e-02 8.6043470539e+00 1.2726151166e+00 -2.2829033412e+00 1.3903489712e+00 -2.2131711725e+00 2.6136558496e+00
2.5813179833e-01 1.3528114313e-02 2.5848604447e-01 5.2359877560e-02 1.9564614781e-02 8.9310261984e+00 1.4063060651e+00 -2.2727935614e+00 1.5233275959e+00 -2.1960784042e+00 2.6726928970e+00
2.5906154946e-01 1.3576840505e-02 2.5941707154e-01 5.2359877560e-02 2.1675479356e-02 9.2991319466e+00 1.5528491897e+00 -2.2617975422e+00 1.6690944011e+00 -2.1774279800e+00 2.7435503873e+00
2.6009221049e-01 1.3630855161e-02 2.6044914700e-01 5.2359877560e-02 2.4003595018e-02 9.7139521676e+00 1.7132922689e+00 -2.2498383504e+00 1.8286917029e+00 -2.1570882359e+00 2.8279220289e+00
2.6123473362e-01 1.3690732261e-02 2.6159323806e-01 5.2359877560e-02 2.6570103365e-02 1.0181255850e+01 1.8887269604e+00 -2.2368273193e+00 2.0032050225e+00 -2.1349134936e+00 2.9275733957e+00
2.6250125972e-01 1.3757108081e-02 2.6286150227e-01 5.2359877560e-02 2.9397929627e-02 1.0707192883e+01 2.0802801734e+00 -2.2226602911e+00 2.1937542735e+00 -2.1107407603e+00 3.0443035935e+00
2.6390524737e-01 1.3830687956e-02 2.6426741668e-01 5.2359877560e-02 3.2511855912e-02 1.1298086595e+01 2.2891020381e+00 -2.2072127121e+00 2.4014814912e+00 -2.0843854597e+00 3.1799019005e+00
2.6546161586e-01 1.3912253772e-02 2.6582592104e-01 5.2359877560e-02 3.5938566778e-02 1.1960058662e+01 2.5163496507e+00 -2.1903334115e+00 2.6275342745e+00 -2.0556360705e+00 3.3361019196e+00
2.6718690375e-01 1.4002672279e-02 2.6755357662e-01 5.2359877560e-02 3.9706651552e-02 1.2698399217e+01 2.7631656028e+00 -2.1718370009e+00 2.8730439466e+00 -2.0242476597e+00 3.5145355464e+00
2.6909944458e-01 1.4102904297e-02 2.6946874213e-01 5.2359877560e-02 4.3846542056e-02 1.3516560255e+01 3.0306501252e+00 -2.1514950640e+00 3.1390972760e+00 -1.9899345424e+00 3.7166882021e+00
2.7121956173e-01 1.4214014929e-02 2.7159176881e-01 5.2359877560e-02 4.8390357569e-02 1.4414609450e+01 3.3198255146e+00 -2.1290267697e+00 3.4267004610e+00 -1.9523627696e+00 3.9438555290e+00
2.7356978436e-01 1.4337184877e-02 2.7394521676e-01 5.2359877560e-02 5.3371621819e-02 1.5386941408e+01 3.6315914393e+00 -2.1040903661e+00 3.7367340507e+00 -1.9111439727e+00 4.1971005052e+00
2.7617508681e-01 1.4473722993e-02 2.7655409458e-01 5.2359877560e-02 5.8824811928e-02 1.6419022879e+01 3.9666698595e+00 -2.0762783905e+00 4.0698976913e+00 -1.8658334629e+00 4.4772091451e+00
2.7906315398e-01 1.4625080180e-02 2.7944612518e-01 5.2359877560e-02 6.4784701358e-02 1.7482987557e+01 4.3255389135e+00 -2.0451215747e+00 4.4266443060e+00 -1.8159375913e+00 4.7846430533e+00
2.8226467556e-01 1.4792864816e-02 2.8265204035e-01 5.2359877560e-02 7.1285477492e-02 1.8532070097e+01 4.7083565976e+00 -2.0101094545e+00 4.8071049590e+00 -1.7609383245e+00 5.1194884383e+00
2.8581367210e-01 1.4978859844e-02 2.8620590735e-01 5.2359877560e-02 7.8359665302e-02 1.9494302111e+01 5.1148780521e+00 -1.9707393993e+00 5.2110088205e+00 -1.7003465355e+00 5.4814041329e+00
2.8974785657e-01 1.5185041715e-02 2.9014549089e-01 5.2359877560e-02 8.6036995136e-02 2.0266755907e+01 5.5443755240e+00 -1.9266090467e+00 5.6376080768e+00 -1.6337985011e+00 5.8695759957e+00
2.9410903508e-01 1.5413601396e-02 2.9451265444e-01 5.2359877560e-02 9.4343542640e-02 2.0713073606e+01 5.9955783128e+00 -1.8775670934e+00 6.0856258503e+00 -1.5612096287e+00 6.2826918988e+00
2.9894355114e-01 1.5666967646e-02 2.9935380512e-01 5.2359877560e-02 1.0330175792e-01 2.0669014531e+01 6.4666609847e+00 -1.8239283327e+00 6.5532556840e+00 -1.4829898159e+00 6.7189596557e+00
3.0430277810e-01 1.5947832830e-02 3.0472038680e-01 5.2359877560e-02 1.1293235289e-01 1.9962621150e+01 6.9553190872e+00 -1.7667321138e+00 7.0382506788e+00 -1.4002975934e+00 7.1761971801e+00
3.1024366513e-01 1.6259181526e-02 3.1066942678e-01 5.2359877560e-02 1.2325926697e-01 1.8455408034e+01 7.4589745990e+00 -1.7079710060e+00 7.5381406294e+00 -1.3152577229e+00 7.6520237210e+00
3.1682934228e-01 1.6604322241e-02 3.1726414176e-01 5.2359877560e-02 1.3431870494e-01 1.6105155304e+01 7.9751334262e+00 -1.6506427816e+00 8.0505917514e+00 -1.2309943991e+00 8.1441620047e+00
3.2412979143e-01 1.6986922568e-02 3.2457460965e-01 5.2359877560e-02 1.4617195556e-01 1.3035669980e+01 8.5018555837e+00 -1.5984224901e+00 8.5738590556e+00 -1.1512791658e+00 8.6508093739e+00
3.3222258986e-01 1.7411048162e-02 3.3267851420e-01 5.2359877560e-02 1.5891893013e-01 9.5758308874e+00 9.0381895793e+00 -1.5548024991e+00 9.1071751302e+00 -1.0796494020e+00 9.1709476982e+00
3.4119373466e-01 1.7881205939e-02 3.4166197052e-01 5.2359877560e-02 1.7270578544e-01 6.2154532642e+00 9.5843077913e+00 -1.5218132080e+00 9.6508183801e+00 -1.0181237027e+00 9.7043738221e+00
3.5113855657e-01 1.8402391970e-02 3.5162044016e-01 5.2359877560e-02 1.8771852256e-01 3.4509478393e+00 1.0141076075e+01 -1.4988911940e+00 1.0205623987e+01 -9.6609410201e-01 1.0251248644e+01
3.6216273296e-01 1.8980144573e-02 3.6265974553e-01 5.2359877560e-02 2.0415946746e-01 1.5771223114e+00 1.0709035620e+01 -1.4827585510e+00 1.0771960845e+01 -9.2025886234e-01 1.0811198676e+01
3.7438341083e-01 1.9620603162e-02 3.7489719441e-01 5.2359877560e-02 2.2221577855e-01 5.6768300415e-01 1.1287230120e+01 -1.4687657314e+00 1.1348630623e+01 -8.7602485734e-01 1.1382391513e+01
3.8793045168e-01 2.0330573489e-02 3.8846282648e-01 5.2359877560e-02 2.4203929930e-01 1.5346649512e-01 1.1872594240e+01 -1.4530024335e+00 1.1932367534e+01 -8.2964757150e-01 1.1961175112e+01
4.0294781138e-01 2.1117599962e-02 4.0350079520e-01 5.2359877560e-02 2.6375110621e-01 2.9771192353e-02 1.2460290017e+01 -1.4336831956e+00 1.2518246804e+01 -7.7959718949e-01 1.2542498747e+01
4.1959507002e-01 2.1990045818e-02 4.2017089963e-01 5.2359877560e-02 2.8746381765e-01 4.0065767219e-03 1.3044637172e+01 -1.4109943744e+00 1.3100605690e+01 -7.2635709545e-01 1.3120726507e+01
4.3804912755e-01 2.2957181992e-02 4.3865028251e-01 5.2359877560e-02 3.1330305916e-01 3.7004946458e-04 1.3619954545e+01 -1.3860411614e+00 1.3673828660e+01 -6.7132829502e-01 1.3690298459e+01
4.5850608366e-01 2.4029285632e-02 4.5913531265e-01 5.2359877560e-02 3.4141836533e-01 2.3804910597e-05 1.4180998946e+01 -1.3599804743e+00 1.4232740259e+01 -6.1594052797e-01 1.4246061842e+01
4.8118332160e-01 2.5217749313e-02 4.8184367160e-01 5.2359877560e-02 3.7198662485e-01 1.0981817139e-06 1.4723120810e+01 -1.3337076028e+00 1.4772744147e+01 -5.6133119637e-01 1.4783404965e+01
5.0632181813e-01 2.6535202091e-02 5.0701666685e-01 5.2359877560e-02 4.0521356801e-01 3.7485546493e-08 1.5242319694e+01 -1.3078581324e+00 1.5289878630e+01 -5.0834438177e-01 1.5298326789e+01
5.3418870429e-01 2.7995643710e-02 5.3492179602e-01 5.2359877560e-02 4.4133565749e-01 9.7332893326e-10 1.5735276092e+01 -1.2828777511e+00 1.5780852077e+01 -4.5759889068e-01 1.5787485202e+01
5.6508010400e-01 2.9614593368e-02 5.6585558942e-01 5.2359877560e-02 4.8062274427e-01 1.9668685073e-11 1.6199371559e+01 -1.2590779660e+00 1.6243065932e+01 -4.0954284234e-01 1.6248228095e+01
5.9932428076e-01 3.1409254625e-02 6.0014676104e-01 5.2359877560e-02 5.2338138752e-01 3.1505343579e-13 1.6632693939e+01 -1.2366720014e+00 1.6674621822e+01 -3.6448924322e-01 1.6678605017e+01
6.3728512597e-01 3.3398698222e-02 6.3815970166e-01 5.2359877560e-02 5.6995872690e-01 4.0594544430e-15 1.7034024255e+01 -1.2157978589e+00 1.7074309660e+01 -3.2263970217e-01 1.7077357721e+01
6.7936602570e-01 3.5604064727e-02 6.8029835095e-01 5.2359877560e-02 6.2074683886e-01 4.2574963556e-17 1.7402804026e+01 -1.1965339567e+00 1.7441575837e+01 -2.8410175850e-01 1.7443889517e+01
7.2601414727e-01 3.8048789186e-02 7.2701048988e-01 5.2359877560e-02 6.7618754459e-01 3.6694413446e-19 1.7739084044e+01 -1.1789105716e+00 1.7776472658e+01 -2.4890298931e-01 1.7778215120e+01
7.7772519099e-01 4.0758850152e-02 7.7879249904e-01 5.2359877560e-02 7.3677766646e-01 2.6194373389e-21 1.8043457449e+01 -1.1629189069e+00 1.8079591990e+01 -2.1700356748e-01 1.8080894256e+01
8.3504865768e-01 4.3763045742e-02 8.3619463336e-01 5.2359877560e-02 8.0307475343e-01 1.5588312876e-23 1.8316981220e+01 -1.1485187722e+00 1.8351987262e+01 -1.8830803952e-01 1.8352953342e+01
8.9859368785e-01 4.7093299658e-02 8.9982686930e-01 5.2359877560e-02 8.7570331713e-01 7.7757063489e-26 1.8561090792e+01 -1.1356453646e+00 1.8595088548e+01 -1.6267656662e-01 1.8595800111e+01
9.6903553466e-01 5.0785000418e-02 9.7036538670e-01 5.2359877560e-02 9.5536163849e-01 3.2661860728e-28 1.8777512589e+01 -1.1242153628e+00 1.8810615547e+01 -1.3993558752e-01 1.8811136043e+01
1.0471227394e+00 5.4877377409e-02 1.0485597541e+00 5.2359877560e-02 1.0428292209e+00 1.1599309726e-30 1.8968178839e+01 -1.1141323915e+00 1.9000492793e+01 -1.1988773408e-01 1.9000871018e+01
1.1336850858e+00 5.9413917755e-02 1.1352408940e+00 5.2359877560e-02 1.1389749812e+00 3.4947811021e-33 1.9135148286e+01 -1.1052918494e+00 1.9166770737e+01 -1.0232080195e-01 1.9167043852e+01
1.2296424177e+00 6.4442828423e-02 1.2313299125e+00 5.2359877560e-02 1.2447662817e+00 8.9604900074e-36 1.9280535518e+01 -1.0975850748e+00 1.9311555378e+01 -8.7015609407e-02 1.9311751418e+01
1.3360144133e+00 7.0017548490e-02 1.3378478873e+00 5.2359877560e-02 1.3612789195e+00 1.9604230178e-38 1.9406450582e+01 -1.0909028310e+00 1.9436948158e+01 -7.3752638083e-02 1.9437088083e+01
1.4539314211e+00 7.6197317009e-02 1.4559267181e+00 5.2359877560e-02 1.4897082000e+00 3.6689151426e-41 1.9514949720e+01 -1.0851381184e+00 1.9544996901e+01 -6.2317419654e-02 1.9545096247e+01
1.5846464712e+00 8.3047802502e-02 1.5868211544e+00 5.2359877560e-02 1.6313812333e+00 5.8865467396e-44 1.9607997189e+01 -1.0801883419e+00 1.9637657800e+01 -5.2504698437e-02 1.9637727990e+01
1.7295485903e+00 9.0641800780e-02 1.7319221294e+00 5.2359877560e-02 1.7877706015e+00 8.1133675904e-47 1.9687437552e+01 -1.0759568861e+00 1.9716767835e+01 -4.4121454333e-02 1.9716817202e+01
1.8901775624e+00 9.9060008498e-02 1.8927715401e+00 5.2359877560e-02 1.9605095608e+00 9.6243505846e-50 1.9754977388e+01 -1.0723541654e+00 1.9784026558e+01 -3.6988909190e-02 1.9784061136e+01
2.0682402908e+00 1.0839188067e-01 2.0710786321e+00 5.2359877560e-02 2.1514089520e+00 9.8428865794e-53 1.9812175095e+01 -1.0692982275e+00 1.9840985943e+01 -3.0943662578e-02 1.9841010073e+01
2.2656289364e+00 1.1873658123e-01 2.2687381632e+00 5.2359877560e-02 2.3624760114e+00 8.6926369439e-56 1.9860437370e+01 -1.0667149886e+00 1.9889046880e+01 -2.5838111655e-02 1.9889063663e+01
2.4844410243e+00 1.3020403685e-01 2.4878505370e+00 5.2359877560e-02 2.5959352887e+00 6.6390765575e-59 1.9901020943e+01 -1.0645381810e+00 1.9929460910e+01 -2.1540307089e-02 1.9929472550e+01
2.7270017335e+00 1.4291610495e-01 2.7307441234e+00 5.2359877560e-02 2.8542519014e+00 4.3900260415e-62 1.9935038264e+01 -1.0627090821e+00 1.9963335882e+01 -1.7933385926e-02 1.9963343937e+01
2.9958886043e+00 1.5700786873e-01 3.0000000000e+00 5.2359877560e-02 3.1401573746e+00 4.3900260415e-62 1.9972590695e+01 -1.0467191249e+00 2.0000000000e+01 0.0000000000e+00 2.0000000000e+01

2.4863047384e-01 2.6132115817e-02 2.5000000000e-01 1.0471975512e-01 0.0000000000e+00 -3.6515512953e+04 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
2.4864041906e-01 2.6133161102e-02 2.5001000000e-01 1.0471975512e-01 1.8257756476e-06 -3.6807104166e+04 6.5898175649e-05 -3.6660535105e-01 3.8386231150e-02 -3.6459016035e-01 3.6660535698e-01
2.4865144368e-01 2.6134319835e-02 2.5002108534e-01 1.0471975512e-01 8.1511441777e-06 -3.6571365884e+04 2.9397291790e-04 -7.7329194699e-01 8.1123381379e-02 -7.6902504425e-01 7.7329200286e-01
2.4866366484e-01 2.6135604332e-02 2.5003337383e-01 1.0471975512e-01 2.0414752683e-05 -3.5656342375e+04 7.3579529190e-04 -1.2170265560e+00 1.2794568019e-01 -1.2102826457e+00 1.2170267785e+00
2.4867721243e-01 2.6137028240e-02 2.5004699603e-01 1.0471975512e-01 4.0301155171e-05 -3.3919348555e+04 1.4516619532e-03 -1.6908335073e+00 1.7818393776e-01 -1.6814192044e+00 1.6908341305e+00
2.4869223038e-01 2.6138606691e-02 2.5006209671e-01 1.0471975512e-01 6.9700440614e-05 -3.1259458188e+04 2.5091163076e-03 -2.1828377525e+00 2.3066404694e-01 -2.1706176648e+00 2.1828391946e+00
2.4870887831e-01 2.6140356458e-02 2.5007883634e-01 1.0471975512e-01 1.1061877856e-04 -2.7661859920e+04 3.9797136719e-03 -2.6758345485e+00 2.8365878570e-01 -2.6607600535e+00 2.6758375080e+00
2.4872733310e-01 2.6142296135e-02 2.5009739279e-01 1.0471975512e-01 1.6503348040e-04 -2.3246570301e+04 5.9338109543e-03 -3.1479574929e+00 3.3495246408e-01 -3.1300924002e+00 3.1479630854e+00
2.4874779087e-01 2.6144446334e-02 2.5011796325e-01 1.0471975512e-01 2.3470406446e-04 -1.8302706176e+04 8.4338063669e-03 -3.5750242995e+00 3.8207940126e-01 -3.5545583695e+00 3.5750342475e+00
2.4877046902e-01 2.6146829903e-02 2.5014076631e-01 1.0471975512e-01 3.2098035669e-04 -1.3279241003e+04 1.1527313537e-02 -3.9347642985e+00 4.2275903115e-01 -3.9120043156e+00 3.9347811837e+00
2.4879560852e-01 2.6149472171e-02 2.5016604428e-01 1.0471975512e-01 4.2468076566e-04 -8.7049950192e+03 1.5242895616e-02 -4.2122114821e+00 4.5545538662e-01 -4.1875432304e+00 4.2122390621e+00
2.4882347652e-01 2.6152401215e-02 2.5019406579e-01 1.0471975512e-01 5.4612426476e-04 -5.0394583602e+03 1.9591333872e-02 -4.4043001191e+00 4.7985873371e-01 -4.3781250502e+00 4.4043436922e+00
2.4885436915e-01 2.6155648162e-02 2.5022512859e-01 1.0471975512e-01 6.8535696317e-04 -2.5119105920e+03 2.4573844148e-02 -4.5210314717e+00 4.9701569818e-01 -4.4936961221e+00 4.5210982562e+00
2.4888861469e-01 2.6159247514e-02 2.5025956276e-01 1.0471975512e-01 8.4251350403e-04 -1.0492765528e+03 3.0195031869e-02 -4.5817218179e+00 5.0894996107e-01 -4.5534664261e+00 4.5818213144e+00
2.4892657705e-01 2.6163237519e-02 2.5029773423e-01 1.0471975512e-01 1.0181557272e-03 -3.5649507729e+02 3.6474907579e-02 -4.6078562516e+00 5.1792722715e-01 -4.5788012669e+00 4.6080006135e+00
2.4896865963e-01 2.6167660576e-02 2.5034004861e-01 1.0471975512e-01 1.2134371251e-03 -9.3736100103e+01 4.3454587463e-02 -4.6166093765e+00 5.2578362232e-01 -4.5867768661e+00 4.6168138837e+00
2.4901530962e-01 2.6172563687e-02 2.5038695556e-01 1.0471975512e-01 1.4300712095e-03 -1.5231070858e+01 5.1195001709e-02 -4.6183097782e+00 5.3365937414e-01 -4.5876588591e+00 4.6185935235e+00
2.4906702273e-01 2.6177998954e-02 2.5043895352e-01 1.0471975512e-01 1.6702098581e-03 3.0722390529e+00 5.9772472819e-02 -4.6176802044e+00 5.4212404859e-01 -4.5861361444e+00 4.6180670436e+00
2.4912434848e-01 2.6184024133e-02 2.5049659504e-01 1.0471975512e-01 1.9363446977e-03 6.4030596076e+00 6.9275184016e-02 -4.6163620438e+00 5.5143691764e-01 -4.5838319010e+00 4.6168818017e+00
2.4918789605e-01 2.6190703252e-02 2.5056049264e-01 1.0471975512e-01 2.2312691532e-03 6.8929106417e+00 7.9801821299e-02 -4.6147828000e+00 5.6174081297e-01 -4.5811609753e+00 4.6154727409e+00
2.4925834071e-01 2.6198107284e-02 2.5063132533e-01 1.0471975512e-01 2.5580840913e-03 6.9705377501e+00 9.1461744755e-02 -4.6130169999e+00 5.7315228578e-01 -4.5781860545e+00 4.6139236115e+00
2.4933643103e-01 2.6206314907e-02 2.5070984580e-01 1.0471975512e-01 2.9202234776e-03 7.0041302762e+00 1.0437584416e-01 -4.6110612069e+00 5.8579120435e-01 -4.5748910845e+00 4.6122423798e+00
2.4942299683e-01 2.6215413340e-02 2.5079688843e-01 1.0471975512e-01 3.3214881086e-03 7.0367990856e+00 1.1867765843e-01 -4.6088976011e+00 5.9978851340e-01 -4.5712443846e+00 4.6104253041e+00
2.4951895800e-01 2.6225499265e-02 2.5089337817e-01 1.0471975512e-01 3.7660838752e-03 7.0727905665e+00 1.3451463382e-01 -4.6065048118e+00 6.1528861760e-01 -4.5672092885e+00 4.6084683755e+00
2.4962533424e-01 2.6236679858e-02 2.5100034037e-01 1.0471975512e-01 4.2586640472e-03 7.1127986634e+00 1.5204949978e-01 -4.6038591845e+00 6.3245088236e-01 -4.5627452616e+00 4.6063693339e+00
2.4974325595e-01 2.6249073930e-02 2.5111891163e-01 1.0471975512e-01 4.8043758028e-03 7.1573062953e+00 1.7146176474e-01 -4.6009347418e+00 6.5145111741e-01 -4.5578077051e+00 4.6041285424e+00
2.4987397622e-01 2.6262813184e-02 2.5125035194e-01 1.0471975512e-01 5.4089113662e-03 7.2068383943e+00 1.9294933793e-01 -4.5977029976e+00 6.7248317016e-01 -4.5523476017e+00 4.6017499172e+00
2.5001888413e-01 2.6278043618e-02 2.5139605804e-01 1.0471975512e-01 6.0785641582e-03 7.2619840626e+00 2.1673028238e-01 -4.5941327476e+00 6.9576064737e-01 -4.5463111244e+00 4.5992420808e+00
2.5017951951e-01 2.6294927078e-02 2.5155757825e-01 1.0471975512e-01 6.8202903887e-03 7.3234060633e+00 2.4304470384e-01 -4.5901898496e+00 7.2151877061e-01 -4.5396392199e+00 4.5966197997e+00
2.5035758935e-01 2.6313642972e-02 2.5173662894e-01 1.0471975512e-01 7.6417765447e-03 7.3918509713e+00 2.7215677821e-01 -4.5858369909e+00 7.5001636836e-01 -4.5322671662e+00 4.5939057695e+00
2.5055498588e-01 2.6334390183e-02 2.5193511279e-01 1.0471975512e-01 8.5515132484e-03 7.4681608361e+00 3.0435691804e-01 -4.5810334467e+00 7.8153800536e-01 -4.5241241052e+00 4.5911328202e+00
2.5077380670e-01 2.6357389178e-02 2.5215513894e-01 1.0471975512e-01 9.5588759779e-03 7.5532866308e+00 3.3996407571e-01 -4.5757348273e+00 8.1639624675e-01 -4.5151325508e+00 4.5883466284e+00
2.5101637709e-01 2.6382884354e-02 2.5239904547e-01 1.0471975512e-01 1.0674213157e-02 7.6483037702e+00 3.7932817681e-01 -4.5698928162e+00 8.5493405074e-01 -4.5052078738e+00 4.5856090345e+00
2.5128527470e-01 2.6411146631e-02 2.5266942424e-01 1.0471975512e-01 1.1908942131e-02 7.7544300177e+00 4.2283267246e-01 -4.5634548975e+00 8.9752727847e-01 -4.4942577646e+00 4.5830020805e+00
2.5158335693e-01 2.6442476335e-02 2.5296914839e-01 1.0471975512e-01 1.3275653533e-02 7.8730461393e+00 4.7089719257e-01 -4.5563640727e+00 9.4458730308e-01 -4.4821816737e+00 4.5806328961e+00
2.5191379130e-01 2.6477206388e-02 2.5330140289e-01 1.0471975512e-01 1.4788224563e-02 8.0057196888e+00 5.2398027435e-01 -4.5485585640e+00 9.9656369236e-01 -4.4688702314e+00 4.5786395729e+00
