
# Surface 0 of 1 surfaces

# Curve title: ""cylinder_wake_map.dat" using 1:2:(($3 > speed_cap) ? speed_cap : $3)"

# Contour 0, label:        1
 3.78533  0.564883  0.95 
 3.77674  0.564036  0.95 
 3.77115  0.563441  0.95 
 3.76816  0.563135  0.95 
 3.75957  0.562195  0.95 
 3.75098  0.561188  0.95 
 3.7424  0.560115  0.95 
 3.73381  0.558974  0.95 
 3.72522  0.557766  0.95 
 3.71664  0.55649  0.95 
 3.70805  0.555148  0.95 
 3.70616  0.554839  0.95 
 3.69946  0.553786  0.95 
 3.69088  0.552374  0.95 
 3.68229  0.550901  0.95 
 3.6737  0.549369  0.95 
 3.66512  0.547778  0.95 
 3.65707  0.546237  0.95 
 3.65653  0.546137  0.95 
 3.64794  0.544509  0.95 
 3.63936  0.542832  0.95 
 3.63077  0.541112  0.95 
 3.62218  0.539349  0.95 
 3.614  0.537634  0.95 
 3.6136  0.537553  0.95 
 3.60501  0.535794  0.95 
 3.59642  0.534006  0.95 
 3.58784  0.532196  0.95 
 3.57925  0.530365  0.95 
 3.57303  0.529032  0.95 
 3.57066  0.528541  0.95 
 3.56208  0.52676  0.95 
 3.55349  0.524974  0.95 
 3.5449  0.523188  0.95 
 3.53631  0.521408  0.95 
 3.53156  0.52043  0.95 
 3.52773  0.519667  0.95 
 3.51914  0.517979  0.95 
 3.51055  0.516309  0.95 
 3.50197  0.514661  0.95 
 3.49338  0.51304  0.95 
 3.48683  0.511828  0.95 
 3.48479  0.511464  0.95 
 3.47621  0.509968  0.95 
 3.46762  0.50851  0.95 
 3.45903  0.507091  0.95 
 3.45045  0.505715  0.95 
 3.44186  0.504386  0.95 
 3.43408  0.503226  0.95 
 3.43327  0.50311  0.95 
 3.42469  0.501928  0.95 
 3.4161  0.500798  0.95 
 3.40751  0.499722  0.95 
 3.39893  0.498702  0.95 
 3.39034  0.497738  0.95 
 3.38175  0.496833  0.95 
 3.37317  0.495988  0.95 
 3.36458  0.495204  0.95 
 3.35768  0.494624  0.95 
 3.35599  0.494487  0.95 
 3.34741  0.493854  0.95 
 3.33882  0.493282  0.95 
 3.33023  0.492772  0.95 
 3.32165  0.492322  0.95 
 3.31306  0.491934  0.95 
 3.30447  0.491607  0.95 
 3.29589  0.491341  0.95 
 3.2873  0.491134  0.95 
 3.27871  0.490987  0.95 
 3.27013  0.490897  0.95 
 3.26154  0.490864  0.95 
 3.25295  0.490885  0.95 
 3.24436  0.490959  0.95 
 3.23578  0.491083  0.95 
 3.22719  0.491254  0.95 
 3.2186  0.49147  0.95 
 3.21002  0.491726  0.95 
 3.20143  0.49202  0.95 
 3.19284  0.492347  0.95 
 3.18426  0.492702  0.95 
 3.17567  0.493081  0.95 
 3.16708  0.493478  0.95 
 3.1585  0.493889  0.95 
 3.14991  0.494308  0.95 
 3.14347  0.494624  0.95 
 3.14132  0.494733  0.95 
 3.13274  0.495171  0.95 
 3.12415  0.495598  0.95 
 3.11556  0.496009  0.95 
 3.10698  0.496396  0.95 
 3.09839  0.496753  0.95 
 3.0898  0.497074  0.95 
 3.08122  0.497352  0.95 
 3.07263  0.497581  0.95 
 3.06404  0.497755  0.95 
 3.05546  0.497867  0.95 
 3.04687  0.497912  0.95 
 3.03828  0.497884  0.95 
 3.0297  0.497777  0.95 
 3.02111  0.497587  0.95 
 3.01252  0.497307  0.95 
 3.00394  0.496934  0.95 
 2.99535  0.496461  0.95 
 2.98676  0.495885  0.95 
 2.97818  0.495202  0.95 
 2.97194  0.494624  0.95 
 2.96959  0.494419  0.95 
 2.961  0.49356  0.95 


# Contour 2, label:      0.9
 2.98676 -0.345826  0.9 
 2.99535 -0.346521  0.9 
 3.00394 -0.347279  0.9 
 3.01252 -0.348101  0.9 
 3.0153 -0.348387  0.9 
 3.02111 -0.349001  0.9 
 3.0297 -0.349975  0.9 
 3.03828 -0.351016  0.9 
 3.04687 -0.352125  0.9 
 3.05546 -0.353303  0.9 
 3.06404 -0.354551  0.9 
 3.07263 -0.355871  0.9 
 3.07953 -0.356989  0.9 
 3.08122 -0.357269  0.9 
 3.0898 -0.358765  0.9 
 3.09839 -0.360335  0.9 
 3.10698 -0.361979  0.9 
 3.11556 -0.363696  0.9 
 3.12415 -0.365487  0.9 
 3.12463 -0.365591  0.9 
 3.13274 -0.367384  0.9 
 3.14132 -0.369351  0.9 
 3.14991 -0.371383  0.9 
 3.1585 -0.373476  0.9 
 3.16136 -0.374194  0.9 
 3.16708 -0.375652  0.9 
 3.17567 -0.377889  0.9 
 3.18426 -0.380164  0.9 
 3.19284 -0.382468  0.9 
 3.19405 -0.382796  0.9 
 3.20143 -0.384832  0.9 
 3.21002 -0.387207  0.9 
 3.2186 -0.389573  0.9 
 3.22527 -0.391398  0.9 
 3.22719 -0.39193  0.9 
 3.23578 -0.394295  0.9 
 3.24436 -0.396609  0.9 
 3.25295 -0.398859  0.9 
 3.25743 -0.4  0.9 
 3.26154 -0.40106  0.9 
 3.27013 -0.403205  0.9 
 3.27871 -0.405247  0.9 
 3.2873 -0.407178  0.9 
 3.29404 -0.408602  0.9 
 3.29589 -0.409001  0.9 
 3.30447 -0.410744  0.9 
 3.31306 -0.412351  0.9 
 3.32165 -0.413817  0.9 
 3.33023 -0.415139  0.9 
 3.33882 -0.416314  0.9 
 3.34625 -0.417204  0.9 
 3.34741 -0.417347  0.9 
 3.35599 -0.418263  0.9 
 3.36458 -0.419026  0.9 
 3.37317 -0.419636  0.9 
 3.38175 -0.420096  0.9 
 3.39034 -0.420407  0.9 
 3.39893 -0.420571  0.9 
 3.40751 -0.420593  0.9 
 3.4161 -0.420475  0.9 
 3.42469 -0.420222  0.9 
 3.43327 -0.419839  0.9 
 3.44186 -0.41933  0.9 
 3.45045 -0.418702  0.9 
 3.45903 -0.417962  0.9 
 3.46675 -0.417204  0.9 
 3.46762 -0.41712  0.9 
 3.47621 -0.416206  0.9 
 3.48479 -0.415204  0.9 
 3.49338 -0.414124  0.9 
 3.50197 -0.412976  0.9 
 3.51055 -0.411768  0.9 
 3.51914 -0.410512  0.9 
