# x y r theta psi omega ur utheta ux uy speed
5.1656385630e-03 2.3198909537e-04 5.1708452601e-03 4.4879895051e-02 -2.7103253684e-04 -8.8081774791e+01 -1.1377428203e+00 1.8755100591e+00 -1.2207416296e+00 1.8225769066e+00 2.1936263827e+00
5.1862380514e-03 2.3291421945e-04 5.1914655117e-03 4.4879895051e-02 -3.0965570974e-04 -1.1098078228e+02 -1.2953944447e+00 1.8706522324e+00 -1.3780165638e+00 1.8106509580e+00 2.2753871191e+00
5.2081180654e-03 2.3389685202e-04 5.2133675797e-03 4.4879895051e-02 -3.5057061811e-04 -1.2719431355e+02 -1.4610173900e+00 1.8656253128e+00 -1.5432472059e+00 1.7981984549e+00 2.3696264731e+00
5.2313582065e-03 2.3494056796e-04 5.2366311456e-03 4.4879895051e-02 -3.9391095583e-04 -1.4311321156e+02 -1.6349187605e+00 1.8605338651e+00 -1.7167450423e+00 1.7853100785e+00 2.4768014891e+00
5.2560430242e-03 2.3604916440e-04 5.2613408443e-03 4.4879895051e-02 -4.3981910680e-04 -1.5984983560e+02 -1.8174117870e+00 1.8554105756e+00 -1.8988244550e+00 1.7720044291e+00 2.5972165885e+00
5.2822623238e-03 2.3722667450e-04 5.2875865716e-03 4.4879895051e-02 -4.8844630649e-04 -1.7754851824e+02 -2.0088125573e+00 1.8502779643e+00 -2.0898022237e+00 1.7582898229e+00 2.7310907044e+00
5.3101114934e-03 2.3847738215e-04 5.3154638117e-03 4.4879895051e-02 -5.3995326885e-04 -1.9626188493e+02 -2.2094389398e+00 1.8451599031e+00 -2.2899969679e+00 1.7441758467e+00 2.8785822026e+00
5.3396918505e-03 2.3980583752e-04 5.3450739843e-03 4.4879895051e-02 -5.9451093066e-04 -2.1604176525e+02 -2.4196097936e+00 1.8400828380e+00 -2.4997284119e+00 1.7296746141e+00 3.0398053234e+00
5.3711110109e-03 2.4121687364e-04 5.3765248137e-03 4.4879895051e-02 -6.5230127794e-04 -2.3694188867e+02 -2.6396441628e+00 1.8350759082e+00 -2.7193165861e+00 1.7148009213e+00 3.2148444589e+00
5.4044832803e-03 2.4271562398e-04 5.4099307205e-03 4.4879895051e-02 -7.1351826225e-04 -2.5901894174e+02 -2.8698604223e+00 1.8301709917e+00 -2.9490809748e+00 1.6995723303e+00 3.4037662525e+00
5.4399300695e-03 2.4430754112e-04 5.4454132383e-03 4.4879895051e-02 -7.7836881614e-04 -2.8233336701e+02 -3.1105753704e+00 1.8254026991e+00 -3.1893396104e+00 1.6840092038e+00 3.6066291948e+00
5.4775803370e-03 2.4599841659e-04 5.4831014553e-03 4.4879895051e-02 -8.4707397789e-04 -3.0694953413e+02 -3.3621033000e+00 1.8208083276e+00 -3.4404081424e+00 1.6681347006e+00 3.8234907565e+00
5.5175710575e-03 2.4779440192e-04 5.5231324844e-03 4.4879895051e-02 -9.1987013693e-04 -3.3293551590e+02 -3.6247550872e+00 1.8164277925e+00 -3.7025989248e+00 1.6519747485e+00 4.0544123332e+00
5.5600477207e-03 2.4970203106e-04 5.5656519619e-03 4.4879895051e-02 -9.9701041294e-04 -3.6036285550e+02 -3.8988373302e+00 1.8123035410e+00 -3.9762201513e+00 1.6355579966e+00 4.2994623678e+00
5.6051648601e-03 2.5172824413e-04 5.6108145770e-03 4.4879895051e-02 -1.0787661825e-03 -3.8930656626e+02 -4.1846515438e+00 1.8084804370e+00 -4.2615750461e+00 1.6189157360e+00 4.5587180253e+00
5.6530866156e-03 2.5388041265e-04 5.6587846352e-03 4.4879895051e-02 -1.1654287674e-03 -4.1984538351e+02 -4.4824933996e+00 1.8050056031e+00 -4.5589610971e+00 1.6020817767e+00 4.8322657527e+00
5.7039873306e-03 2.5616636639e-04 5.7097366555e-03 4.4879895051e-02 -1.2573112996e-03 -4.5206216275e+02 -4.7926519915e+00 1.8019282101e+00 -4.8686693133e+00 1.5850922698e+00 5.1202010103e+00
5.7580521860e-03 2.5859442185e-04 5.7638560055e-03 4.4879895051e-02 -1.3547507769e-03 -4.8604430365e+02 -5.1154091195e+00 1.7992992159e+00 -5.1909834970e+00 1.5679854790e+00 5.4226274192e+00
5.8154778743e-03 2.6117341248e-04 5.8213395759e-03 4.4879895051e-02 -1.4581103254e-03 -5.2188412380e+02 -5.4510385934e+00 1.7971710650e+00 -5.5261795352e+00 1.5508015116e+00 5.7396555284e+00
5.8764733148e-03 2.6391272088e-04 5.8823964966e-03 4.4879895051e-02 -1.5677816852e-03 -5.5967915981e+02 -5.7998055697e+00 1.7955973648e+00 -5.8745247225e+00 1.5335820248e+00 6.0714013656e+00
5.9412604141e-03 2.6682231286e-04 5.9472488980e-03 4.4879895051e-02 -1.6841879379e-03 -5.9953240996e+02 -6.1619659347e+00 1.7946325524e+00 -6.2362771300e+00 1.5163699205e+00 6.4179849001e+00
6.0100748729e-03 2.6991277377e-04 6.0161327182e-03 4.4879895051e-02 -1.8077864953e-03 -6.4155254713e+02 -6.5377657448e+00 1.7943315651e+00 -6.6116850310e+00 1.4992090416e+00 6.7795285013e+00
6.0831670440e-03 2.7319534696e-04 6.0892985625e-03 4.4879895051e-02 -1.9390723725e-03 -6.8585412728e+02 -6.9274407229e+00 1.7947495221e+00 -7.0009863838e+00 1.4821438760e+00 7.1561554494e+00
6.1608028427e-03 2.7668197470e-04 6.1670126141e-03 4.4879895051e-02 -2.0785817680e-03 -7.3255780671e+02 -7.3312158070e+00 1.7959414271e+00 -7.4044083680e+00 1.4652192801e+00 7.5479885280e+00
6.2432647146e-03 2.8038534163e-04 6.2495576032e-03 4.4879895051e-02 -2.2268959770e-03 -7.8179056794e+02 -7.7493047496e+00 1.7979618989e+00 -7.8221669709e+00 1.4484802280e+00 7.9551487159e+00
6.3308526626e-03 2.8431892092e-04 6.3372338354e-03 4.4879895051e-02 -2.3846456696e-03 -8.3368594251e+02 -8.1819097667e+00 1.8008649423e+00 -8.2544666281e+00 1.4319715975e+00 8.3777539932e+00
6.4238853390e-03 2.8849702323e-04 6.4303602839e-03 4.4879895051e-02 -2.5525155636e-03 -8.8838421168e+02 -8.6292212520e+00 1.8047037626e+00 -8.7014999286e+00 1.4157379984e+00 8.8159182782e+00
6.5227012044e-03 2.9293484887e-04 6.5292757507e-03 4.4879895051e-02 -2.7312495310e-03 -9.4603256142e+02 -9.0914175736e+00 1.8095306249e+00 -9.1634474056e+00 1.3998236409e+00 9.2697505134e+00
6.6276597592e-03 2.9764854299e-04 6.6343400982e-03 4.4879895051e-02 -2.9216561778e-03 -1.0067851654e+03 -9.5686649745e+00 1.8153967424e+00 -9.6404774324e+00 1.3842722279e+00 9.7393539173e+00
6.7391428511e-03 3.0265525442e-04 6.7459355593e-03 4.4879895051e-02 -3.1246149379e-03 -1.0708031680e+03 -1.0061117592e+01 1.8223521574e+00 -1.0132746237e+01 1.3691268361e+00 1.0224825407e+01
6.8575560649e-03 3.0797319799e-04 6.8644681275e-03 4.4879895051e-02 -3.3410827221e-03 -1.1382545388e+03 -1.0568917594e+01 1.8304455582e+00 -1.0640398026e+01 1.3544297265e+00 1.0726255173e+01
6.9833301977e-03 3.1362172081e-04 6.9903690342e-03 4.4879895051e-02 -3.5721011538e-03 -1.2093137682e+03 -1.1092195381e+01 1.8397239418e+00 -1.1163565181e+01 1.3402219983e+00 1.1243726364e+01
7.1169228262e-03 3.1962137267e-04 7.1240963172e-03 4.4879895051e-02 -3.8188044071e-03 -1.2841613764e+03 -1.1631069785e+01 1.8502319948e+00 -1.1702368416e+01 1.3265429616e+00 1.1777314752e+01
7.2588199715e-03 3.2599398081e-04 7.2661364874e-03 4.4879895051e-02 -4.0824276318e-03 -1.3629832097e+03 -1.2185648053e+01 1.8620110195e+00 -1.2256916725e+01 1.3134290657e+00 1.2327088201e+01
7.4095378670e-03 3.3276272931e-04 7.4170062988e-03 4.4879895051e-02 -4.3643158973e-03 -1.4459695017e+03 -1.2756025347e+01 1.8750971675e+00 -1.2827306795e+01 1.3009121562e+00 1.2893105601e+01
7.5696248371e-03 3.3995224342e-04 7.5772546283e-03 4.4879895051e-02 -4.6659335012e-03 -1.5333136798e+03 -1.3342283247e+01 1.8895186585e+00 -1.3413621389e+01 1.2890167646e+00 1.3475414762e+01
7.7396632912e-03 3.4758867920e-04 7.7474644724e-03 4.4879895051e-02 -4.9888733549e-03 -1.6252108933e+03 -1.3944486531e+01 1.9052915543e+00 -1.4015925943e+01 1.2777560300e+00 1.4074048477e+01
7.9202718434e-03 3.5569981863e-04 7.9282550687e-03 4.4879895051e-02 -5.3348659537e-03 -1.7218562222e+03 -1.4562677114e+01 1.9224135033e+00 -1.4634262223e+01 1.2671257226e+00 1.4689017612e+01
8.1121075626e-03 3.6431517072e-04 8.1202841484e-03 4.4879895051e-02 -5.7057871271e-03 -1.8234424815e+03 -1.5196863514e+01 1.9408546788e+00 -1.5268637400e+01 1.2570956638e+00 1.5320299526e+01
8.3158683630e-03 3.7346607881e-04 8.3242503292e-03 4.4879895051e-02 -6.1036633048e-03 -1.9301574539e+03 -1.5847003536e+01 1.9605448722e+00 -1.5919006171e+01 1.2475976088e+00 1.5967819427e+01
8.5322955432e-03 3.8318583468e-04 8.5408956568e-03 4.4879895051e-02 -6.5306723552e-03 -2.0421802435e+03 -1.6512976862e+01 1.9813553737e+00 -1.6585242566e+01 1.2385083752e+00 1.6631421285e+01
8.7621764833e-03 3.9350979961e-04 8.7710083050e-03 4.4879895051e-02 -6.9891370662e-03 -2.1596762405e+03 -1.7194542984e+01 2.0030738658e+00 -1.7267096793e+01 1.2296266498e+00 1.7310823590e+01
9.0063475090e-03 4.0447553302e-04 9.0154254426e-03 4.4879895051e-02 -7.4815069308e-03 -2.2827899118e+03 -1.7891278129e+01 2.0253700865e+00 -1.7964130688e+01 1.2206415155e+00 1.8005553507e+01
9.2656969349e-03 4.1612292917e-04 9.2750362793e-03 4.4879895051e-02 -8.0103219128e-03 -2.4116343104e+03 -1.8602482604e+01 2.0477495257e+00 -1.8675623077e+01 1.2110903521e+00 1.8714850711e+01
9.5411682957e-03 4.2849436224e-04 9.5507853009e-03 4.4879895051e-02 -8.5781491422e-03 -2.5462758607e+03 -1.9327047081e+01 2.0694920212e+00 -1.9400433439e+01 1.2003034920e+00 1.9437529321e+01
9.8337637788e-03 4.4163484054e-04 9.8436757052e-03 4.4879895051e-02 -9.1874798524e-03 -2.6867126935e+03 -2.0063262865e+01 2.0895720197e+00 -2.0136808788e+01 1.1873330751e+00 2.0171782965e+01
1.0144547871e-02 4.5559217021e-04 1.0154773052e-02 4.4879895051e-02 -9.8405692222e-03 -2.8328446569e+03 -2.0808557215e+01 2.1065578903e+00 -2.0882114745e+01 1.1708643374e+00 2.0914914284e+01
1.0474651230e-02 4.7041712918e-04 1.0485209138e-02 4.4879895051e-02 -1.0539196262e-02 -2.9844332038e+03 -2.1559131034e+01 2.1184897106e+00 -2.1632468105e+01 1.1491097761e+00 2.1662966777e+01
1.0825274800e-02 4.8616365186e-04 1.0836186119e-02 4.4879895051e-02 -1.1284315056e-02 -3.1410497227e+03 -2.2309473810e+01 2.1227395565e+00 -2.2382246004e+01 1.1196913413e+00 2.2410235271e+01
1.1197694179e-02 5.0288902542e-04 1.1208980876e-02 4.4879895051e-02 -1.2075564127e-02 -3.3020116065e+03 -2.3051732479e+01 2.1158672059e+00 -2.3123448941e+01 1.0795246014e+00 2.3148634178e+01
1.1593264257e-02 5.2065409815e-04 1.1604949669e-02 4.4879895051e-02 -1.2910600670e-02 -3.4663065412e+03 -2.3774921524e+01 2.0934995127e+00 -2.3844906261e+01 1.0247336772e+00 2.3866915043e+01
1.2013424154e-02 5.3952350085e-04 1.2025533065e-02 4.4879895051e-02 -1.3784236844e-02 -3.6325073768e+03 -2.4463989280e+01 2.0502854908e+00 -2.4531341381e+01 9.5064826103e-01 2.4549754420e+01
1.2459702444e-02 5.5956588197e-04 1.2472261181e-02 4.4879895051e-02 -1.4687385747e-02 -3.7986829832e+03 -2.5098811781e+01 1.9800112312e+00 -2.5162371815e+01 8.5196355907e-01 2.5176790845e+01
1.2933722725e-02 5.8085415735e-04 1.2946759250e-02 4.4879895051e-02 -1.5605887851e-02 -3.9623154073e+03 -2.5653284432e+01 1.8759925478e+00 -2.5711619369e+01 7.2317329417e-01 2.5721787461e+01
1.3437209523e-02 6.0346577551e-04 1.3450753537e-02 4.4879895051e-02 -1.6519396273e-02 -4.1202409342e+03 -2.6094832000e+01 1.7318785241e+00 -2.6146256677e+01 5.5939442693e-01 2.6152240064e+01
1.3971994563e-02 6.2748299937e-04 1.3986077613e-02 4.4879895051e-02 -1.7400649873e-02 -4.2686414835e+03 -2.6384843413e+01 1.5429543972e+00 -2.6427500018e+01 3.5764922128e-01 2.6429919981e+01
1.4540023439e-02 6.5299320559e-04 1.4554679032e-02 4.4879895051e-02 -1.8215617518e-02 -4.4031190909e+03 -2.6480683313e+01 1.3078675514e+00 -2.6512696283e+01 1.1849925137e-01 2.6512961100e+01
1.5143362686e-02 6.8008920241e-04 1.5158626414e-02 4.4879895051e-02 -1.8925046864e-02 -4.5188819156e+03 -2.6339854561e+01 1.0303773178e+00 -2.6359559784e+01 -1.5239330995e-01 2.6360000298e+01
1.5784207302e-02 7.0886956731e-04 1.5800116969e-02 4.4879895051e-02 -1.9487718579e-02 -4.6110488001e+03 -2.5926300792e+01 7.2033925337e-01 -2.5932512630e+01 -4.4356516696e-01 2.5936305854e+01
1.6464888733e-02 7.3943900564e-04 1.6481484492e-02 4.4879895051e-02 -1.9865059979e-02 -4.6750560238e+03 -2.5217575365e+01 3.9303564778e-01 -2.5209816422e+01 -7.3874235355e-01 2.5220638063e+01
1.7187883355e-02 7.7190873154e-04 1.7205207855e-02 4.4879895051e-02 -2.0025927472e-02 -4.7071772023e+03 -2.4210173629e+01 6.6688734984e-02 -2.4188787574e+01 -1.0195637488e+00 2.4210265479e+01
1.7955821482e-02 8.0639687258e-04 1.7973920023e-02 4.4879895051e-02 -1.9950153976e-02 -4.7052230708e+03 -2.2920108068e+01 -2.4016769173e-01 -2.2886253962e+01 -1.2682326189e+00 2.2921366329e+01
1.8771496936e-02 8.4302889944e-04 1.8790417636e-02 4.4879895051e-02 -1.9631258264e-02 -4.6929100976e+03 -2.1379158518e+01 -5.1720595733e-01 -2.1334426771e+01 -1.4758574853e+00 2.1385413743e+01
1.9637877211e-02 8.8193808250e-04 1.9657671178e-02 4.4879895051e-02 -1.9066052760e-02 -4.6581675276e+03 -1.9627544235e+01 -7.6231375315e-01 -1.9573579527e+01 -1.6421325962e+00 1.9642342400e+01
2.0558114272e-02 9.2326597656e-04 2.0578835791e-02 4.4879895051e-02 -1.8255627298e-02 -4.6093799182e+03 -1.7704795207e+01 -9.7787550474e-01 -1.7643095438e+01 -1.7712134825e+00 1.7731779770e+01
2.1535556017e-02 9.6716293594e-04 2.1557262746e-02 4.4879895051e-02 -1.7196905577e-02 -4.5424457220e+03 -1.5643567769e+01 -1.1706381574e+00 -1.5575295255e+01 -1.8713054167e+00 1.5687307170e+01
2.2573758460e-02 1.0137886614e-03 2.2596511644e-02 4.4879895051e-02 -1.5882549709e-02 -4.4584068289e+03 -1.3468292538e+01 -1.3461901110e+00 -1.3394334273e+01 -1.9490872470e+00 1.3535402902e+01
2.3676498667e-02 1.0633127812e-03 2.3700363356e-02 4.4879895051e-02 -1.4301030772e-02 -4.3564029695e+03 -1.1197675514e+01 -1.5072589399e+00 -1.1118777284e+01 -2.0081230428e+00 1.1298662153e+01
2.4847788498e-02 1.1159154682e-03 2.4872833787e-02 4.4879895051e-02 -1.2440996418e-02 -4.2355933869e+03 -8.8502260675e+00 -1.6518396321e+00 -8.7672049739e+00 -2.0472402306e+00 9.0030592365e+00
2.6091889203e-02 1.1717880953e-03 2.6118188481e-02 4.4879895051e-02 -1.0297339376e-02 -4.0959305068e+03 -6.4497336889e+00 -1.7740044080e+00 -6.3636488294e+00 -2.0615843114e+00 6.6892567822e+00
2.7413326923e-02 1.2311339317e-03 2.7440958142e-02 4.4879895051e-02 -7.8767222293e-03 -3.9382616149e+03 -4.0288199039e+00 -1.8663879266e+00 -3.9410279726e+00 -2.0452609197e+00 4.4401344248e+00
2.8816909158e-02 1.2941688825e-03 2.8845955115e-02 4.4879895051e-02 -5.2000919224e-03 -3.7644180772e+03 -1.6282460323e+00 -1.9232352316e+00 -1.5403208745e+00 -1.9943496437e+00 2.5199243834e+00
3.0307742256e-02 1.3611222742e-03 3.0338290896e-02 4.4879895051e-02 -2.3011997467e-03 -3.5768545322e+03 7.0721127109e-01 -1.9426273818e+00 7.9365480432e-01 -1.9089423716e+00 2.0673531209e+00
3.1891249992e-02 1.4322376886e-03 3.1923394726e-02 4.4879895051e-02 7.7824706391e-04 -3.3782205015e+03 2.9343175349e+00 -1.9274700630e+00 3.0178384898e+00 -1.7938815705e+00 3.5107492418e+00
3.3573193297e-02 1.5077738495e-03 3.3607033343e-02 4.4879895051e-02 3.9961004100e-03 -3.1701233290e+03 5.0170898120e+00 -1.8849997997e+00 5.0966081326e+00 -1.6580108470e+00 5.3595162493e+00
3.5359691221e-02 1.5880055638e-03 3.5395331965e-02 4.4879895051e-02 7.3171827115e-03 -2.9533461855e+03 6.9310532220e+00 -1.8250217478e+00 7.0059534037e+00 -1.5122235454e+00 7.1673009666e+00
3.7257243190e-02 1.6732247210e-03 3.7294796569e-02 4.4879895051e-02 1.0718990582e-02 -2.7280801407e+03 8.6649681906e+00 -1.7577295202e+00 8.7351033809e+00 -1.3672072756e+00 8.8414527545e+00
3.9272752657e-02 1.7637413556e-03 3.9312337565e-02 4.4879895051e-02 1.4194135045e-02 -2.4943598864e+03 1.0219708931e+01 -1.6916699903e+00 1.0285314851e+01 -1.2314610838e+00 1.0358773961e+01
4.1413552212e-02 1.8598847744e-03 4.1455294935e-02 4.4879895051e-02 1.7749216239e-02 -2.2525259438e+03 1.1605012462e+01 -1.6324995046e+00 1.1666568800e+01 -1.1101987709e+00 1.1719273394e+01
4.3687430259e-02 1.9620047553e-03 4.3731464934e-02 4.4879895051e-02 2.1401089343e-02 -2.0036015494e+03 1.2835473043e+01 -1.5827602149e+00 1.2893558845e+01 -1.0053051601e+00 1.2932691064e+01
4.6102659357e-02 2.0704728191e-03 4.6149128458e-02 4.4879895051e-02 2.5172116879e-02 -1.7490484730e+03 1.3926840879e+01 -1.5421722922e+00 1.3982006775e+01 -9.1579407392e-01 1.4011966038e+01
4.8668026307e-02 2.1856835817e-03 4.8717081167e-02 4.4879895051e-02 2.9084311006e-02 -1.4909502263e+03 1.4893351505e+01 -1.5076876758e+00 1.4945997043e+01 -8.3798184605e-01 1.4969470304e+01
5.1392864129e-02 2.3080561894e-03 5.1444665484e-02 4.4879895051e-02 3.3150938077e-02 -1.2348767348e+03 1.5746821453e+01 -1.4745172312e+00 1.5797119417e+01 -7.6655401743e-01 1.5815706969e+01
5.4287086006e-02 2.4380358438e-03 5.4341804588e-02 4.4879895051e-02 3.7372325203e-02 -9.9014260224e+02 1.6496419365e+01 -1.4398647950e+00 1.6544407858e+01 -6.9830589079e-01 1.6559138338e+01
5.7361221359e-02 2.5760954216e-03 5.7419038510e-02 4.4879895051e-02 4.1746830967e-02 -7.6060645019e+02 1.7147641739e+01 -1.4039494619e+00 1.7193363159e+01 -6.3320974068e-01 1.7205019363e+01
6.0626454145e-02 2.7227371951e-03 6.0687562482e-02 4.4879895051e-02 4.6274497489e-02 -5.4269316731e+02 1.7704509983e+01 -1.3607393163e+00 1.7747732059e+01 -5.6505930550e-01 1.7756725071e+01
6.4094663552e-02 2.8784946592e-03 6.4159267665e-02 4.4879895051e-02 5.0908263199e-02 -3.4956832958e+02 1.8175878900e+01 -1.2928153598e+00 1.8215578941e+01 -4.7605585742e-01 1.8221798631e+01
6.7778467213e-02 3.0439344724e-03 6.7846784410e-02 4.4879895051e-02 5.5511398921e-02 -2.2160531514e+02 1.8571793437e+01 -1.1969370048e+00 1.8606793253e+01 -3.6251140702e-01 1.8610324276e+01
7.1691267110e-02 3.2196585184e-03 7.1763528208e-02 4.4879895051e-02 5.9985803468e-02 -1.7254232592e+02 1.8887118435e+01 -1.1177474070e+00 1.8918247911e+01 -2.6925454532e-01 1.8920163901e+01
7.5847298334e-02 3.4063060959e-03 7.5923748497e-02 4.4879895051e-02 6.4527037521e-02 -1.3365386444e+02 1.9103871109e+01 -1.1231926279e+00 1.9135026628e+01 -2.6496971129e-01 1.9136861107e+01
8.0261680870e-02 3.6045562442e-03 8.0342580502e-02 4.4879895051e-02 6.9638588093e-02 -2.7145935413e+00 1.9227841429e+01 -1.2231101088e+00 1.9263354900e+01 -3.5922467454e-01 1.9266704035e+01
8.4950474607e-02 3.8151302137e-03 8.5036100301e-02 4.4879895051e-02 7.5710028334e-02 2.4162067878e+02 1.9311958172e+01 -1.3281943524e+00 1.9352101530e+01 -4.6042922194e-01 1.9357578069e+01
8.9930737764e-02 4.0387940900e-03 9.0021383307e-02 4.4879895051e-02 8.2514745899e-02 4.9886581214e+02 1.9419717041e+01 -1.3172313898e+00 1.9459260041e+01 -4.4464271494e-01 1.9464339405e+01
9.5220588952e-02 4.2763615808e-03 9.5316566392e-02 4.4879895051e-02 8.9221278584e-02 6.3123508139e+02 1.9568263749e+01 -1.1536129178e+00 1.9600316457e+01 -2.7452447302e-01 1.9602238875e+01
1.0083927309e-01 4.5286969762e-03 1.0094091387e-01 4.4879895051e-02 9.5035007223e-02 5.8147896324e+02 1.9724045747e+01 -9.2642780496e-01 1.9745748971e+01 -4.0578987557e-02 1.9745790668e+01
1.0680723141e-01 4.7967182934e-03 1.0691488758e-01 4.4879895051e-02 9.9888964474e-02 4.2689805812e+02 1.9842842559e+01 -7.2862069216e-01 1.9855551580e+01 1.6235874546e-01 1.9856215373e+01
1.1314617584e-01 5.0814006161e-03 1.1326022134e-01 4.4879895051e-02 1.0394686109e-01 2.1572254585e+02 1.9920651566e+01 -5.9767584908e-01 1.9927407421e+01 2.9666262371e-01 1.9929615531e+01
1.1987916798e-01 5.3837796421e-03 1.2000000000e-01 4.4879895051e-02 1.0767559284e-01 2.1572254585e+02 1.9979861331e+01 -8.9729660701e-01 2.0000000000e+01 0.0000000000e+00 2.0000000000e+01

4.9798714700e-03 4.4819654452e-04 5.0000000000e-03 8.9759790103e-02 0.0000000000e+00 1.0350453990e+05 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
4.9898312129e-03 4.4909293761e-04 5.0100000000e-03 8.9759790103e-02 -5.1752269949e-06 8.4855552274e+04 -1.0104874562e-02 9.4090128593e-01 -9.4405936325e-02 9.3620770000e-01 9.4095554537e-01
5.0004100832e-03 4.5004505317e-04 5.0206216299e-03 8.9759790103e-02 -1.9945647953e-05 6.6311306679e+04 -3.9226470967e-02 1.7410753120e+00 -1.9513734444e-01 1.7305500209e+00 1.7415171426e+00
5.0116465677e-03 4.5105635507e-04 5.0319035320e-03 8.9759790103e-02 -4.3788131293e-05 4.9031628439e+04 -8.6614952262e-02 2.3875773453e+00 -3.0028704911e-01 2.3702015563e+00 2.3891479087e+00
5.0235815456e-03 4.5213052253e-04 5.0438867508e-03 8.9759790103e-02 -7.5889535183e-05 3.3989802469e+04 -1.5090414107e-01 2.8796616897e+00 -4.0842752911e-01 2.8545420754e+00 2.8836129260e+00
5.0362584374e-03 4.5327146344e-04 5.0566148823e-03 8.9759790103e-02 -1.1525691293e-04 2.1841182584e+04 -2.3026350958e-01 3.2287258062e+00 -5.1875728629e-01 3.1950872434e+00 3.2369262604e+00
5.0497233626e-03 4.5448332864e-04 5.0701342324e-03 8.9759790103e-02 -1.6085700364e-04 1.2827271843e+04 -3.2263616958e-01 3.4562193015e+00 -6.3115044082e-01 3.4133846954e+00 3.4712455917e+00
5.0640253078e-03 4.5577052701e-04 5.0844939857e-03 8.9759790103e-02 -2.1175751838e-04 6.7600417742e+03 -4.2601896953e-01 3.5896563384e+00 -7.4607825579e-01 3.5370173913e+00 3.6148478239e+00
5.0792163046e-03 4.5713774146e-04 5.0997463842e-03 8.9759790103e-02 -2.6723727124e-04 3.1106266553e+03 -5.3871750629e-01 3.6576111621e+00 -8.6441452479e-01 3.5945964299e+00 3.6970712685e+00
5.0953516191e-03 4.5858994606e-04 5.1159469173e-03 8.9759790103e-02 -3.2683954208e-04 1.1821830635e+03 -6.5950965700e-01 3.6851175136e+00 -9.8718605217e-01 3.6111643241e+00 3.7436671964e+00
5.1124899530e-03 4.6013242402e-04 5.1331545240e-03 8.9759790103e-02 -3.9036283136e-04 3.0204237694e+02 -7.8768243992e-01 3.6908199219e+00 -1.1153540091e+00 3.6053544564e+00 3.7739363166e+00
5.1306936569e-03 4.6177078703e-04 5.1514318068e-03 8.9759790103e-02 -4.5780619829e-04 -4.2430419106e+01 -9.2295617228e-01 3.6864495300e+00 -1.2496914102e+00 3.5888758145e+00 3.8002313394e+00
5.1500289573e-03 4.6351099557e-04 5.1708452601e-03 8.9759790103e-02 -5.2929948462e-04 -1.6363979278e+02 -1.0653496863e+00 3.6781518593e+00 -1.3907678923e+00 3.5678474917e+00 3.8293303663e+00
5.1705661978e-03 4.6535938067e-04 5.1914655117e-03 8.9759790103e-02 -6.0504500763e-04 -2.1218559728e+02 -1.2150479750e+00 3.6685519708e+00 -1.5390030124e+00 3.5448673984e+00 3.8645329788e+00
5.1923800945e-03 4.6732266690e-04 5.2133675797e-03 8.9759790103e-02 -6.8528212546e-04 -2.4396192386e+02 -1.3723097825e+00 3.6585439077e+00 -1.6947346143e+00 3.5208027850e+00 3.9074515562e+00
5.2155500082e-03 4.6940799688e-04 5.2366311456e-03 8.9759790103e-02 -7.7027168960e-04 -2.7423183082e+02 -1.5374197463e+00 3.6483733623e+00 -1.8582682132e+00 3.4958728402e+00 3.9590766179e+00
5.2401602329e-03 4.7162295719e-04 5.2613408443e-03 8.9759790103e-02 -8.6029171425e-04 -3.0585100962e+02 -1.7106701472e+00 3.6381110027e+00 -2.0299012481e+00 3.4701217477e+00 4.0202293493e+00
