
# Surface 0 of 1 surfaces

# Curve title: ""cylinder_wake_map.dat" using 1:2:(($4 > omega_cap) ? omega_cap : (($4 < -omega_cap) ? -omega_cap : $4))"

# Contour 0, label:      180
-0.559117 -0.503226  0 
-0.550984 -0.495263  0 
-0.550452 -0.494624  0 
-0.542397 -0.486699  0 
-0.53381 -0.494422  0 
-0.533766 -0.494624  0 
-0.525224 -0.503127  0 
-0.52517 -0.503226  0 
-0.516637 -0.511745  0 
-0.50805 -0.505174  0 
-0.507315 -0.503226  0 
-0.499463 -0.495992  0 
-0.498604 -0.494624  0 
-0.490877 -0.487253  0 
-0.489976 -0.486022  0 
-0.49062 -0.477419  0 
-0.490877 -0.476969  0 
-0.499218 -0.468817  0 
-0.499463 -0.468013  0 
-0.507937 -0.460215  0 
-0.507972 -0.451613  0 
-0.499463 -0.444705  0 
-0.498125 -0.443011  0 
-0.490877 -0.436654  0 
-0.48229 -0.434524  0 
-0.482204 -0.434409  0 
-0.481744 -0.425806  0 
-0.48229 -0.42364  0 
-0.489551 -0.417204  0 
-0.490788 -0.408602  0 
-0.490877 -0.407833  0 
-0.499463 -0.400405  0 
-0.507751 -0.408602  0 
-0.50805 -0.408931  0 
-0.516438 -0.417204  0 
-0.516637 -0.417533  0 
-0.525224 -0.422054  0 
-0.53381 -0.425467  0 
-0.542195 -0.417204  0 
-0.542397 -0.416298  0 
-0.550654 -0.408602  0 
-0.550984 -0.400202  0 
-0.559571 -0.400727  0 
-0.56761 -0.408602  0 
-0.568157 -0.408991  0 
-0.576511 -0.417204  0 
-0.576744 -0.417536  0 
-0.585331 -0.42176  0 
-0.593918 -0.42511  0 
-0.602063 -0.417204  0 
-0.602418 -0.408602  0 
-0.602504 -0.408241  0 
-0.611029 -0.4  0 
-0.602504 -0.391435  0 
-0.602491 -0.391398  0 
-0.593918 -0.383054  0 
-0.593604 -0.382796  0 
-0.585331 -0.374646  0 
-0.576744 -0.374356  0 
-0.576556 -0.374194  0 
-0.576576 -0.365591  0 
-0.576744 -0.364985  0 
-0.584991 -0.356989  0 
-0.585233 -0.348387  0 
-0.585331 -0.347001  0 
-0.593918 -0.339959  0 
-0.602504 -0.341437  0 
-0.609805 -0.348387  0 
-0.611091 -0.348637  0 
-0.619539 -0.356989  0 
-0.619678 -0.357181  0 
-0.628265 -0.364367  0 
-0.636691 -0.356989  0 
-0.636852 -0.356015  0 
-0.64487 -0.348387  0 
-0.645327 -0.339785  0 
-0.645438 -0.337729  0 
-0.654025 -0.331317  0 
-0.662612 -0.331558  0 

-0.525224 -0.297034  0 
-0.533616 -0.305376  0 
-0.53381 -0.305494  0 
-0.542397 -0.306175  0 
-0.550748 -0.313978  0 
-0.550896 -0.322581  0 
-0.550654 -0.331183  0 
-0.542397 -0.339088  0 
-0.542197 -0.339785  0 
-0.53381 -0.342431  0 
-0.525224 -0.339962  0 
-0.525105 -0.339785  0 
-0.516637 -0.331394  0 
-0.516185 -0.331183  0 
-0.50805 -0.323179  0 
-0.507533 -0.322581  0 
-0.50805 -0.321027  0 
-0.515796 -0.313978  0 
-0.51636 -0.305376  0 
-0.516637 -0.297076  0 
-0.525224 -0.297034  0 

-0.748479 -0.280196  0 
-0.756557 -0.288172  0 
-0.757066 -0.288276  0 
-0.765653 -0.288394  0 
-0.774142 -0.296774  0 
-0.77424 -0.296908  0 
-0.782723 -0.305376  0 
-0.782083 -0.313978  0 
-0.77424 -0.321177  0 
-0.774125 -0.322581  0 
-0.773938 -0.331183  0 
-0.765653 -0.339349  0 
-0.757066 -0.331575  0 
-0.748479 -0.331326  0 
-0.748183 -0.331183  0 
-0.739893 -0.323008  0 
-0.731306 -0.322723  0 
-0.730564 -0.322581  0 
-0.722719 -0.314827  0 
-0.714132 -0.314136  0 
-0.714018 -0.313978  0 
-0.714132 -0.31349  0 
-0.7224 -0.305376  0 
-0.722594 -0.296774  0 
-0.722719 -0.294992  0 
-0.730591 -0.288172  0 
-0.731306 -0.27965  0 
-0.739893 -0.279706  0 
-0.748479 -0.280196  0 

-0.0357782 -0.245161  0 
-0.0441605 -0.253763  0 
-0.0443649 -0.26122  0 
-0.0529517 -0.258836  0 
-0.0599091 -0.262366  0 
-0.0612202 -0.270968  0 
-0.0614351 -0.27957  0 
-0.0615385 -0.285911  0 
-0.0701252 -0.284102  0 
-0.0781116 -0.288172  0 
-0.078712 -0.291567  0 
-0.0861408 -0.296774  0 
-0.0871591 -0.305376  0 
-0.0872987 -0.312704  0 
-0.0958855 -0.310738  0 
-0.103677 -0.313978  0 
-0.104472 -0.32224  0 
-0.105309 -0.322581  0 
-0.112484 -0.331183  0 
-0.112641 -0.339785  0 
-0.11278 -0.348387  0 
-0.113059 -0.350153  0 
-0.120662 -0.356989  0 
-0.121098 -0.365591  0 
-0.121191 -0.374194  0 
-0.121646 -0.377339  0 
-0.129358 -0.382796  0 
