# step time[s] dt[s] max_speed[m/s] max_vorticity[1/s] max_delta_omega poisson_iters
80000 1.1258790505e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80040 1.1264502782e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80080 1.1270215060e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80120 1.1275927337e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80160 1.1281639615e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80200 1.1287351892e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80240 1.1293064169e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80280 1.1298776447e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80320 1.1304488724e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80360 1.1310201001e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80400 1.1315913279e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80440 1.1321625556e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80480 1.1327337833e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80520 1.1333050111e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80560 1.1338762388e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80600 1.1344474666e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80640 1.1350186943e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80680 1.1355899220e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80720 1.1361611498e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80760 1.1367323775e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80800 1.1373036052e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80840 1.1378748330e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80880 1.1384460607e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80920 1.1390172885e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
80960 1.1395885162e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81000 1.1401597439e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81040 1.1407309717e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81080 1.1413021994e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81120 1.1418734271e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81160 1.1424446549e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81200 1.1430158826e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81240 1.1435871103e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81280 1.1441583381e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81320 1.1447295658e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81360 1.1453007936e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81400 1.1458720213e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81440 1.1464432490e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81480 1.1470144768e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81520 1.1475857045e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81560 1.1481569322e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81600 1.1487281600e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81640 1.1492993877e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81680 1.1498706155e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81720 1.1504418432e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81760 1.1510130709e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81800 1.1515842987e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81840 1.1521555264e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81880 1.1527267541e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81920 1.1532979819e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
81960 1.1538692096e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82000 1.1544404373e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82040 1.1550116651e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82080 1.1555828928e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82120 1.1561541206e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82160 1.1567253483e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82200 1.1572965760e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82240 1.1578678038e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82280 1.1584390315e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82320 1.1590102592e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82360 1.1595814870e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82400 1.1601527147e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82440 1.1607239425e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82480 1.1612951702e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82520 1.1618663979e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82560 1.1624376257e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82600 1.1630088534e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82640 1.1635800811e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82680 1.1641513089e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82720 1.1647225366e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82760 1.1652937643e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82800 1.1658649921e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82840 1.1664362198e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82880 1.1670074476e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82920 1.1675786753e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
82960 1.1681499030e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83000 1.1687211308e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83040 1.1692923585e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83080 1.1698635862e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83120 1.1704348140e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83160 1.1710060417e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83200 1.1715772695e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83240 1.1721484972e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83280 1.1727197249e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83320 1.1732909527e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83360 1.1738621804e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83400 1.1744334081e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83440 1.1750046359e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83480 1.1755758636e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83520 1.1761470913e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83560 1.1767183191e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83600 1.1772895468e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83640 1.1778607746e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83680 1.1784320023e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83720 1.1790032300e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83760 1.1795744578e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83800 1.1801456855e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83840 1.1807169132e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83880 1.1812881410e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83920 1.1818593687e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
83960 1.1824305965e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84000 1.1830018242e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84040 1.1835730519e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84080 1.1841442797e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84120 1.1847155074e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84160 1.1852867351e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84200 1.1858579629e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84240 1.1864291906e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84280 1.1870004183e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84320 1.1875716461e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84360 1.1881428738e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84400 1.1887141016e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84440 1.1892853293e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84480 1.1898565570e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84520 1.1904277848e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84560 1.1909990125e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84600 1.1915702402e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84640 1.1921414680e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84680 1.1927126957e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84720 1.1932839235e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84760 1.1938551512e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84800 1.1944263789e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84840 1.1949976067e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84880 1.1955688344e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84920 1.1961400621e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
84960 1.1967112899e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85000 1.1972825176e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85040 1.1978537453e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85080 1.1984249731e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85120 1.1989962008e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85160 1.1995674286e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85200 1.2001386563e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85240 1.2007098840e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85280 1.2012811118e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85320 1.2018523395e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85360 1.2024235672e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85400 1.2029947950e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85440 1.2035660227e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85480 1.2041372504e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85520 1.2047084782e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85560 1.2052797059e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85600 1.2058509337e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85640 1.2064221614e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85680 1.2069933891e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85720 1.2075646169e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85760 1.2081358446e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85800 1.2087070723e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85840 1.2092783001e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85880 1.2098495278e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85920 1.2104207556e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
85960 1.2109919833e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86000 1.2115632110e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86040 1.2121344388e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86080 1.2127056665e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86120 1.2132768942e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86160 1.2138481220e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86200 1.2144193497e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86240 1.2149905774e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86280 1.2155618052e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86320 1.2161330329e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86360 1.2167042607e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86400 1.2172754884e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86440 1.2178467161e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86480 1.2184179439e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86520 1.2189891716e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86560 1.2195603993e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86600 1.2201316271e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86640 1.2207028548e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86680 1.2212740826e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86720 1.2218453103e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86760 1.2224165380e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86800 1.2229877658e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86840 1.2235589935e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86880 1.2241302212e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86920 1.2247014490e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
86960 1.2252726767e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87000 1.2258439044e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87040 1.2264151322e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87080 1.2269863599e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87120 1.2275575877e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87160 1.2281288154e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87200 1.2287000431e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87240 1.2292712709e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87280 1.2298424986e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87320 1.2304137263e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87360 1.2309849541e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87400 1.2315561818e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87440 1.2321274096e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87480 1.2326986373e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87520 1.2332698650e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87560 1.2338410928e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87600 1.2344123205e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87640 1.2349835482e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87680 1.2355547760e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87720 1.2361260037e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87760 1.2366972314e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87800 1.2372684592e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87840 1.2378396869e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87880 1.2384109147e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87920 1.2389821424e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
87960 1.2395533701e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88000 1.2401245979e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88040 1.2406958256e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88080 1.2412670533e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88120 1.2418382811e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88160 1.2424095088e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88200 1.2429807366e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88240 1.2435519643e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88280 1.2441231920e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88320 1.2446944198e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88360 1.2452656475e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88400 1.2458368752e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88440 1.2464081030e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88480 1.2469793307e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88520 1.2475505584e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88560 1.2481217862e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88600 1.2486930139e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88640 1.2492642417e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88680 1.2498354694e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88720 1.2504066971e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88760 1.2509779249e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88800 1.2515491526e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88840 1.2521203803e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88880 1.2526916081e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88920 1.2532628358e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
88960 1.2538340636e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
89000 1.2544052913e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
89040 1.2549765190e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
89080 1.2555477468e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
89120 1.2561189745e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
89160 1.2566902022e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
89200 1.2572614300e-01 1.4280693421e-06 2.0000000000e+01 0.0000000000e+00 0.0000000000e+00 1
